Country,Date,Cases,Deaths,Tests,Cases/Population,Deaths/Cases,Tests/Cases
United States,2021-04-03,30677383.0,555263.0,388312874.0,0.09347161182205972,0.018100077180638257,12.65795305942492
United States,2021-04-04,30712516.0,555560.0,388876182.0,0.09357865935405241,0.018089042265374805,12.661814551435643
United States,2021-04-05,30789920.0,556066.0,389821778.0,0.09381450335161487,0.018060001455021645,12.660694733860952
United States,2021-04-06,30850594.0,556926.0,391370325.0,0.09399937233394272,0.018052359056684612,12.685989935882596
United States,2021-04-07,30925615.0,559519.0,393033060.0,0.09422795551492992,0.018092413036895145,12.708981211853022
United States,2021-04-08,31005509.0,560546.0,394543749.0,0.09447138634978672,0.01807891623388605,12.724956361787191
United States,2021-04-09,31088219.0,561437.0,395990411.0,0.0947233973187081,0.01805947777194956,12.737635790586781
United States,2021-04-10,31154906.0,562149.0,396999403.0,0.09492658744667885,0.018043675047519,12.742757208126386
United States,2021-04-11,31201415.0,562454.0,397642426.0,0.09506829677026203,0.018026554244414877,12.744371561353868
United States,2021-04-12,31271490.0,562929.0,398692193.0,0.09528180987202925,0.01800134883243491,12.749382680518261
United States,2021-04-13,31349456.0,563762.0,400298850.0,0.0955193662400975,0.017983150967595736,12.76892492169561
United States,2021-04-14,31424859.0,564716.0,401966655.0,0.09574911334552103,0.017970359071459954,12.791359063854511
United States,2021-04-15,31499167.0,565620.0,403443606.0,0.0959755240706886,0.01795666533022921,12.808072226163949
United States,2021-04-16,31579238.0,566498.0,404891637.0,0.09621949421084705,0.017938938235305107,12.821450504917186
United States,2021-04-17,31631770.0,567198.0,405897061.0,0.0963795551492992,0.01793127605568705,12.831942727201165
United States,2021-04-18,31673891.0,567535.0,406508220.0,0.09650789457647775,0.017918070122802405,12.834173736343287
United States,2021-04-19,31741996.0,568035.0,407522190.0,0.09671540524070689,0.017895377467755966,12.838581102461232
United States,2021-04-20,31802945.0,568877.0,409085974.0,0.09690111212675198,0.01788755726867433,12.863147548128012
United States,2021-04-21,31865800.0,569737.0,410733761.0,0.09709262644728824,0.017879262406718173,12.889485310269945
United States,2021-04-22,31933078.0,570706.0,412223765.0,0.09729761730652041,0.017871938307982713,12.908989387117646
United States,2021-04-23,31995489.0,571483.0,413629834.0,0.09748777879341865,0.01786136164382423,12.927754721923456
United States,2021-04-24,32048984.0,572234.0,414621964.0,0.09765077391834247,0.017854980987852844,12.937132858876275
United States,2021-04-25,32081137.0,572527.0,415210502.0,0.09774874162096282,0.01784621910376805,12.942512043759546
United States,2021-04-26,32128705.0,573017.0,416204193.0,0.09789367763558805,0.017835048129079586,12.954278518228481
United States,2021-04-27,32179541.0,573671.0,417772538.0,0.09804857099329677,0.017827196478657045,12.982551180577747
United States,2021-04-28,32234691.0,574639.0,419344616.0,0.09821660877513712,0.017826725871205033,13.009109223351947
United States,2021-04-29,32292942.0,575516.0,420758818.0,0.09839409506398537,0.017821727113001968,13.029435905839735
United States,2021-04-30,32350861.0,576265.0,422068523.0,0.09857056977452773,0.017812972582089855,13.046593195773058
United States,2021-05-01,32396252.0,576980.0,422970102.0,0.09870887263863498,0.017810084944394185,13.056143099516573
United States,2021-05-02,32425655.0,577317.0,423490959.0,0.09879846130408287,0.01780432808527692,13.060367138304532
United States,2021-05-03,32476146.0,577820.0,424382395.0,0.09895230347349178,0.017792135803306217,13.067510997148492
United States,2021-05-04,32516869.0,578694.0,425799757.0,0.09907638330286411,0.01779673190552264,13.094734213186392
United States,2021-05-05,32561573.0,579489.0,427322402.0,0.09921259293113954,0.017796713936393673,13.123518387763392
United States,2021-05-06,32609130.0,580287.0,428626484.0,0.09935749542961608,0.01779523096752351,13.144370426319254
United States,2021-05-07,32657260.0,581046.0,429798160.0,0.0995041438147471,0.017792245889581674,13.160876325815455
United States,2021-05-08,32690935.0,581676.0,430647145.0,0.09960674893357709,0.017793189457566753,13.1732893231717
United States,2021-05-09,32712362.0,581925.0,431129766.0,0.09967203534430226,0.01778914650064095,13.179414130963702
United States,2021-05-10,32749160.0,582338.0,431984124.0,0.09978415600243754,0.0177817690591148,13.190693257475917
United States,2021-05-11,32782822.0,583025.0,433311248.0,0.09988672151127362,0.01778446651115026,13.217631111806055
United States,2021-05-12,32818648.0,583793.0,434647865.0,0.09999588056063376,0.017788453686452897,13.243929640245996
United States,2021-05-13,32856724.0,584559.0,435837185.0,0.10011189518586228,0.017791152885479392,13.264779075357604
United States,2021-05-14,32898984.0,585216.0,436917567.0,0.10024065813528336,0.017788269692462236,13.28057933339218
United States,2021-05-15,32927841.0,585715.0,437702702.0,0.1003285831809872,0.017787834920607155,13.292784728886415
United States,2021-05-16,32944716.0,585992.0,438155007.0,0.10038,0.01778713162984923,13.29970508775975
United States,2021-05-17,32973337.0,586390.0,438948491.0,0.10046720597196832,0.017783762680738075,13.312225298883154
United States,2021-05-18,33001126.0,587161.0,440158801.0,0.10055187690432663,0.01779215048601675,13.337690386685594
United States,2021-05-19,33030427.0,587837.0,441333229.0,0.1006411547836685,0.017796833204729686,13.361414582984349
United States,2021-05-20,33060633.0,588514.0,442337149.0,0.10073319012797075,0.01780105057274614,13.379572889605592
United States,2021-05-21,33088579.0,589129.0,443317351.0,0.10081833942717855,0.017804602609256807,13.39789632549648
United States,2021-05-22,33108377.0,589626.0,444023895.0,0.10087866240097501,0.017808967198845175,13.411225050385285
United States,2021-05-23,33121245.0,589823.0,444430708.0,0.1009178702010969,0.01780799604604235,13.418297168479024
United States,2021-05-24,33147060.0,590269.0,445135072.0,0.10099652650822669,0.017807582331585366,13.42909663783153
United States,2021-05-25,33169799.0,590903.0,446204430.0,0.10106581048141378,0.017814488414596662,13.452129450648766
United States,2021-05-26,33193775.0,591882.0,447247942.0,0.10113886349786716,0.01783111441829078,13.473849901073319
United States,2021-05-27,33221223.0,593244.0,448170611.0,0.10122249542961609,0.01785737990440629,13.490491033397536
United States,2021-05-28,33243082.0,593805.0,449003481.0,0.10128909811090799,0.017862513469719805,13.50667429090961
United States,2021-05-29,33255083.0,594137.0,449580155.0,0.10132566422912859,0.017866050732755653,13.519140968615234
United States,2021-05-30,33261817.0,594272.0,449938295.0,0.10134618220597197,0.01786649238073795,13.52717126066805
United States,2021-05-31,33267592.0,594425.0,450252667.0,0.10136377818403412,0.01786798996452764,13.534272844274392
United States,2021-06-01,33290532.0,595076.0,450955601.0,0.10143367458866545,0.01787523251355671,13.546061715084637
United States,2021-06-02,33307449.0,595635.0,452059990.0,0.10148521937842779,0.017882936636786563,13.572339028425743
United States,2021-06-03,33326529.0,596254.0,453043889.0,0.1015433546617916,0.01789127214538304,13.594091631924824
United States,2021-06-04,33343379.0,596784.0,453909816.0,0.10159469530773918,0.017898126041754798,13.613191872365425
United States,2021-06-05,33357285.0,597166.0,454522608.0,0.10163706581352834,0.01790211643423618,13.625887358638451
United States,2021-06-06,33362680.0,597338.0,454890474.0,0.1016535039609994,0.017904376986501085,13.634710221121324
United States,2021-06-07,33378176.0,597655.0,455532211.0,0.10170071907373553,0.01790556200554518,13.647606477957334
United States,2021-06-08,33391189.0,597998.0,456420634.0,0.10174036867763558,0.017908856135671,13.66889433017794
United States,2021-06-09,33409836.0,598449.0,457294014.0,0.10179718464351005,0.01791235970149629,13.687406726569984
United States,2021-06-10,33424381.0,598882.0,458082970.0,0.10184150213284583,0.0179175195495767,13.705054702434131
United States,2021-06-11,33449080.0,599533.0,458852942.0,0.10191675807434492,0.01792375156506547,13.717954036403992
United States,2021-06-12,33457308.0,599827.0,459413236.0,0.1019418281535649,0.01792813097814086,13.731326979444969
United States,2021-06-13,33462085.0,599941.0,459761080.0,0.1019563833028641,0.017928978424386885,13.739761882739824
United States,2021-06-14,33474815.0,600121.0,460359063.0,0.10199517062766605,0.01792753746361257,13.75240051363988
United States,2021-06-15,33486120.0,600441.0,461187219.0,0.10202961608775137,0.01793104127919269,13.772488989467876
United States,2021-06-16,33498545.0,600818.0,461970524.0,0.10206747410115784,0.01793564466755198,13.79076386750529
United States,2021-06-17,33508938.0,601104.0,462684791.0,0.1020991407678245,0.01793861685500149,13.807802294420672
United States,2021-06-18,33529529.0,601704.0,463368964.0,0.10216187995124924,0.01794549514847047,13.819727798741223
United States,2021-06-19,33538049.0,601877.0,463860923.0,0.10218783973187082,0.017946094598406723,13.8308857202755
United States,2021-06-20,33541941.0,601966.0,464189573.0,0.10219969835466179,0.01794666563869992,13.839079050314947
United States,2021-06-21,33554275.0,602240.0,464751033.0,0.10223727909811091,0.017948234613920283,13.850724922532226
United States,2021-06-22,33565215.0,602565.0,465522934.0,0.10227061243144424,0.017952067341144694,13.869207570992767
United States,2021-06-23,33577651.0,602943.0,466276391.0,0.10230850396099939,0.017956676004524556,13.886510137352968
United States,2021-06-24,33590481.0,603287.0,466955319.0,0.10234759597806216,0.01796005838677928,13.901418053525342
United States,2021-06-25,33614196.0,603784.0,467616193.0,0.10241985374771481,0.017962172886717268,13.911271089155308
United States,2021-06-26,33621499.0,603932.0,468102302.0,0.10244210542352224,0.017962673228817075,13.922707669875159
United States,2021-06-27,33625419.0,604007.0,468436321.0,0.10245404936014625,0.01796280962327934,13.931018108651672
United States,2021-06-28,33640502.0,604159.0,468977630.0,0.10250000609384521,0.017959274210592933,13.940863010902751
United States,2021-06-29,33651852.0,604476.0,469664472.0,0.1025345886654479,0.01796263694491465,13.956571305496054
United States,2021-06-30,33664970.0,604723.0,470326983.0,0.10257455819622181,0.017962974569708513,13.970812479559614
United States,2021-07-01,33679433.0,605028.0,470952982.0,0.10261862583790372,0.017964316679559302,13.983399958069365
United States,2021-07-02,33709325.0,605499.0,471537781.0,0.10270970444850701,0.017962359080165503,13.988348357613212
United States,2021-07-03,33714064.0,605579.0,471974465.0,0.10272414381474711,0.01796220710739589,13.999334669353418
United States,2021-07-04,33717761.0,605613.0,472227511.0,0.10273540828762949,0.017961246003256267,14.005304533714442
United States,2021-07-05,33723289.0,605661.0,472526262.0,0.10275225167580744,0.017959725102732416,14.011867644345129
United States,2021-07-06,33747513.0,605996.0,473099599.0,0.10282606032906765,0.01795676025074796,14.01879892601271
United States,2021-07-07,33770444.0,606288.0,473855376.0,0.10289592931139549,0.017953213762898705,14.031659637048302
United States,2021-07-08,33790505.0,606545.0,474558980.0,0.1029570536258379,0.017950160851398937,14.044151752097223
United States,2021-07-09,33838746.0,607049.0,475200979.0,0.10310404021937843,0.01793946501445414,14.043102513314176
United States,2021-07-10,33847784.0,607188.0,475676483.0,0.10313157830591103,0.017938781457598522,14.05340104392063
United States,2021-07-11,33853948.0,607213.0,476001374.0,0.10315035953686777,0.01793625369779619,14.060439095611537
United States,2021-07-12,33888961.0,607456.0,476501452.0,0.10325704143814747,0.017924893005719474,14.060668664347661
United States,2021-07-13,33915385.0,607810.0,477064058.0,0.10333755332114564,0.017921365185740924,14.066302299089337
United States,2021-07-14,33947230.0,608141.0,477609867.0,0.10343458257160268,0.017914304053673894,14.069185232491723
United States,2021-07-15,33975642.0,608424.0,478109417.0,0.10352115173674589,0.017907652782543446,14.072123111021714
United States,2021-07-16,34054952.0,608815.0,478457652.0,0.10376280316879952,0.017877429397052152,14.049576461009254
United States,2021-07-17,34067912.0,608884.0,0.0,0.10380229128580135,0.01787265389202602,0.0
United States,2021-07-18,34079960.0,609019.0,0.0,0.10383900060938452,0.017870296796123,0.0
United States,2021-07-19,34132071.0,609231.0,0.0,0.10399777879341865,0.017849224560677845,0.0
United States,2021-07-20,34174774.0,609529.0,0.0,0.10412789152955515,0.017835640990632447,0.0
Canada,2020-01-22,1.0,0.0,0.0,2.6602819898909283e-08,0.0,0.0
Canada,2020-01-23,1.0,0.0,0.0,2.6602819898909283e-08,0.0,0.0
Canada,2020-01-24,2.0,0.0,0.0,5.320563979781857e-08,0.0,0.0
Canada,2020-01-25,2.0,0.0,0.0,5.320563979781857e-08,0.0,0.0
Canada,2020-01-26,2.0,0.0,0.0,5.320563979781857e-08,0.0,0.0
Canada,2020-01-27,4.0,0.0,0.0,1.0641127959563713e-07,0.0,0.0
Canada,2020-01-28,4.0,0.0,0.0,1.0641127959563713e-07,0.0,0.0
Canada,2020-01-29,4.0,0.0,0.0,1.0641127959563713e-07,0.0,0.0
Canada,2020-01-30,4.0,0.0,0.0,1.0641127959563713e-07,0.0,0.0
Canada,2020-01-31,4.0,0.0,0.0,1.0641127959563713e-07,0.0,0.0
Canada,2020-02-01,5.0,0.0,0.0,1.3301409949454642e-07,0.0,0.0
Canada,2020-02-02,5.0,0.0,0.0,1.3301409949454642e-07,0.0,0.0
Canada,2020-02-03,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-04,7.0,0.0,63.0,1.8621973929236498e-07,0.0,9.0
Canada,2020-02-05,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-06,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-07,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-08,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-09,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-10,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-11,7.0,0.0,0.0,1.8621973929236498e-07,0.0,0.0
Canada,2020-02-12,7.0,0.0,109.0,1.8621973929236498e-07,0.0,15.571428571428571
Canada,2020-02-13,8.0,0.0,0.0,2.1282255919127427e-07,0.0,0.0
Canada,2020-02-14,8.0,0.0,0.0,2.1282255919127427e-07,0.0,0.0
Canada,2020-02-15,8.0,0.0,0.0,2.1282255919127427e-07,0.0,0.0
Canada,2020-02-16,8.0,0.0,0.0,2.1282255919127427e-07,0.0,0.0
Canada,2020-02-17,9.0,0.0,166.0,2.394253790901836e-07,0.0,18.444444444444443
Canada,2020-02-18,9.0,0.0,0.0,2.394253790901836e-07,0.0,0.0
Canada,2020-02-19,9.0,0.0,0.0,2.394253790901836e-07,0.0,0.0
Canada,2020-02-20,10.0,0.0,212.0,2.6602819898909285e-07,0.0,21.2
Canada,2020-02-21,12.0,0.0,230.0,3.1923383878691143e-07,0.0,19.166666666666668
Canada,2020-02-22,12.0,0.0,292.0,3.1923383878691143e-07,0.0,24.333333333333332
Canada,2020-02-23,14.0,0.0,369.0,3.7243947858472996e-07,0.0,26.357142857142858
Canada,2020-02-24,15.0,0.0,0.0,3.9904229848363927e-07,0.0,0.0
Canada,2020-02-29,21.0,0.0,510.0,5.58659217877095e-07,0.0,24.285714285714285
Canada,2020-03-01,26.0,0.0,635.0,6.916733173716414e-07,0.0,24.423076923076923
Canada,2020-03-02,32.0,0.0,0.0,8.512902367650971e-07,0.0,0.0
Canada,2020-03-03,37.0,0.0,733.0,9.843043362596434e-07,0.0,19.81081081081081
Canada,2020-03-04,42.0,0.0,0.0,1.11731843575419e-06,0.0,0.0
Canada,2020-03-05,46.0,0.0,1099.0,1.223729715349827e-06,0.0,23.891304347826086
Canada,2020-03-06,60.0,0.0,1395.0,1.596169193934557e-06,0.0,23.25
Canada,2020-03-07,64.0,0.0,1767.0,1.7025804735301941e-06,0.0,27.609375
Canada,2020-03-08,74.0,0.0,2699.0,1.968608672519287e-06,0.0,36.472972972972975
Canada,2020-03-09,88.0,1.0,3531.0,2.341048151104017e-06,0.011363636363636364,40.125
Canada,2020-03-10,92.0,1.0,0.0,2.447459430699654e-06,0.010869565217391304,0.0
Canada,2020-03-11,127.0,1.0,4846.0,3.378558127161479e-06,0.007874015748031496,38.15748031496063
Canada,2020-03-12,141.0,1.0,6739.0,3.750997605746209e-06,0.0070921985815602835,47.794326241134755
Canada,2020-03-13,213.0,1.0,9889.0,5.666400638467678e-06,0.004694835680751174,46.42723004694836
Canada,2020-03-14,236.0,1.0,13209.0,6.278265496142591e-06,0.00423728813559322,55.970338983050844
Canada,2020-03-15,296.0,1.0,17357.0,7.874434690077148e-06,0.0033783783783783786,58.638513513513516
Canada,2020-03-16,450.0,4.0,21876.0,1.1971268954509178e-05,0.008888888888888889,48.61333333333334
Canada,2020-03-17,532.0,6.0,26907.0,1.4152700186219739e-05,0.011278195488721804,50.57706766917293
Canada,2020-03-18,732.0,11.0,34193.0,1.9473264166001595e-05,0.015027322404371584,46.71174863387978
Canada,2020-03-19,921.0,11.0,42801.0,2.450119712689545e-05,0.011943539630836048,46.472312703583064
Canada,2020-03-20,1175.0,15.0,50068.0,3.125831338121841e-05,0.01276595744680851,42.611063829787234
Canada,2020-03-21,1653.0,19.0,58195.0,4.3974461292897045e-05,0.011494252873563218,35.20568663036902
Canada,2020-03-22,2045.0,22.0,68730.0,5.4402766693269485e-05,0.010757946210268949,33.608801955990224
Canada,2020-03-23,2600.0,29.0,79877.0,6.916733173716414e-05,0.011153846153846153,30.721923076923076
Canada,2020-03-24,3185.0,33.0,90468.0,8.472998137802607e-05,0.010361067503924647,28.404395604395603
Canada,2020-03-25,3683.0,42.0,101538.0,9.79781856876829e-05,0.011403746945424925,27.569372793918003
Canada,2020-03-26,4550.0,57.0,112449.0,0.00012104283054003724,0.012527472527472527,24.714065934065935
Canada,2020-03-27,5249.0,66.0,124666.0,0.00013963820164937483,0.012573823585444847,23.750428653076778
Canada,2020-03-28,6085.0,82.0,137153.0,0.000161878159084863,0.013475760065735415,22.53952341824158
Canada,2020-03-29,7015.0,96.0,152595.0,0.00018661878159084862,0.01368496079828938,21.752672843905916
Canada,2020-03-30,8121.0,125.0,164718.0,0.0002160415003990423,0.015392193079669991,20.282970077576653
Canada,2020-03-31,9246.0,152.0,178318.0,0.00024596967278531527,0.01643954142331819,19.285961496863507
Canada,2020-04-01,10527.0,175.0,192339.0,0.00028004788507581804,0.01662391944523606,18.27101738387005
Canada,2020-04-02,12219.0,224.0,208760.0,0.00032505985634477254,0.01833210573696702,17.084867828791225
Canada,2020-04-03,13559.0,277.0,223618.0,0.00036070763500931096,0.020429235194335864,16.492219190205766
Canada,2020-04-04,14906.0,360.0,238679.0,0.0003965416334131418,0.024151348450288473,16.01227693546223
Canada,2020-04-05,16475.0,435.0,251171.0,0.00043828145783453043,0.026403641881638847,15.245584218512898
Canada,2020-04-06,17521.0,520.0,261979.0,0.0004661080074487896,0.029678671308715255,14.95228582843445
Canada,2020-04-07,18858.0,581.0,269825.0,0.0005016759776536313,0.03080920564216778,14.308251140099692
Canada,2020-04-08,20122.0,648.0,278552.0,0.0005353019420058526,0.03220355829440413,13.843156743862439
Canada,2020-04-09,21502.0,771.0,289379.0,0.0005720138334663474,0.03585712956934239,13.45823644312157
Canada,2020-04-10,22777.0,867.0,300011.0,0.0006059324288374568,0.03806471440488212,13.171664398296528
Canada,2020-04-11,24084.0,986.0,312421.0,0.0006407023144453313,0.04094004318219565,12.972139179538283
Canada,2020-04-12,25303.0,1095.0,324486.0,0.0006731311519021017,0.043275500928743625,12.824012962889777
Canada,2020-04-13,26937.0,1225.0,335915.0,0.0007166001596169194,0.045476482162081895,12.470393882021012
Canada,2020-04-14,28563.0,1361.0,347084.0,0.0007598563447725459,0.04764905647165914,12.151524699786437
Canada,2020-04-15,30223.0,1515.0,359691.0,0.0008040170258047353,0.050127386427555175,11.901234159415015
Canada,2020-04-16,32790.0,1718.0,372222.0,0.0008723064644852354,0.05239402256785605,11.351692589204026
Canada,2020-04-17,34876.0,1844.0,386119.0,0.0009277999467943602,0.052873035898612225,11.071195091180181
Canada,2020-04-18,36358.0,1987.0,399762.0,0.0009672253258845438,0.05465097090048958,10.9951592496837
Canada,2020-04-19,38026.0,2145.0,415678.0,0.0010115988294759244,0.056408772944827226,10.931415347393889
Canada,2020-04-20,39591.0,2291.0,438683.0,0.0010532322426177174,0.05786668687327928,11.080371801672097
Canada,2020-04-21,41334.0,2484.0,460055.0,0.0010996009577015165,0.06009580490637248,11.130183384138965
Canada,2020-04-22,43641.0,2679.0,481180.0,0.0011609736632083002,0.06138722760706675,11.02587016796132
Canada,2020-04-23,45310.0,2850.0,505372.0,0.0012053737696195797,0.06290002207018318,11.153652615316707
Canada,2020-04-24,47007.0,3030.0,530351.0,0.0012505187549880286,0.06445848490650329,11.282383474801625
Canada,2020-04-25,48570.0,3217.0,559114.0,0.0012920989624900239,0.0662343010088532,11.511509162034178
Canada,2020-04-26,50002.0,3374.0,586081.0,0.001330194200585262,0.06747730090796368,11.721151153953842
Canada,2020-04-27,51621.0,3559.0,613599.0,0.0013732641660015963,0.06894480928304372,11.886615912128784
Canada,2020-04-28,53297.0,3756.0,640576.0,0.0014178504921521682,0.07047300973788394,12.018987935531081
Canada,2020-04-29,55061.0,4000.0,664330.0,0.001464777866453844,0.07264670093169394,12.065345707488058
Canada,2020-04-30,56716.0,4179.0,692108.0,0.001508805533386539,0.07368291134776783,12.20304675929191
Canada,2020-05-01,58549.0,4381.0,722784.0,0.0015575685022612396,0.07482621394046013,12.344941843584007
Canada,2020-05-02,60023.0,4529.0,757028.0,0.001596781058792232,0.07545440914316179,12.61229861886277
Canada,2020-05-03,61183.0,4669.0,789350.0,0.0016276403298749668,0.07631204746416488,12.901459555758953
Canada,2020-05-04,62743.0,4911.0,823469.0,0.0016691407289172653,0.07827167970929028,13.124476037167494
Canada,2020-05-05,64100.0,5081.0,852042.0,0.001705240755520085,0.07926677067082684,13.292386895475818
Canada,2020-05-06,65703.0,5240.0,874055.0,0.0017478850758180368,0.07975282711596123,13.303121623061353
Canada,2020-05-07,67146.0,5387.0,902008.0,0.0017862729449321629,0.08022815953295803,13.433532898460072
Canada,2020-05-08,68485.0,5540.0,933526.0,0.0018218941207768023,0.08089362634153464,13.63110170110243
Canada,2020-05-09,69645.0,5704.0,967073.0,0.0018527533918595372,0.08190106971067557,13.885749156436212
Canada,2020-05-10,70736.0,5822.0,1003372.0,0.0018817770683692472,0.0823060393576114,14.184743270753223
Canada,2020-05-11,71886.0,5956.0,1037402.0,0.0019123703112529928,0.08285340678296191,14.431210527780097
Canada,2020-05-12,73083.0,6107.0,1065122.0,0.0019442138866719873,0.08356252480056922,14.574141729266724
Canada,2020-05-13,74307.0,6210.0,1089235.0,0.001976775738228252,0.08357220719447697,14.658578599593579
Canada,2020-05-14,75428.0,6331.0,1120608.0,0.0020065974993349295,0.08393434798748475,14.856658004984887
Canada,2020-05-15,76691.0,6452.0,1155817.0,0.002040196860867252,0.08412981966593212,15.071090479978094
Canada,2020-05-16,77871.0,6571.0,1193389.0,0.002071588188347965,0.0843831464858548,15.325204504886287
Canada,2020-05-17,78992.0,6661.0,1231243.0,0.0021014099494546423,0.08432499493619607,15.586932853959894
Canada,2020-05-18,80033.0,6753.0,1266322.0,0.002129103484969407,0.08437769420114202,15.822498219484462
Canada,2020-05-19,81183.0,6828.0,1290260.0,0.0021596967278531523,0.0841062784080411,15.893228877967061
Canada,2020-05-20,82488.0,6950.0,1308948.0,0.002194413407821229,0.08425467946852876,15.86834448647076
Canada,2020-05-21,83650.0,7046.0,1330479.0,0.002225325884543762,0.08423191870890616,15.905307830245068
Canada,2020-05-22,84814.0,7144.0,1358522.0,0.002256291566906092,0.08423137689532388,16.017662178413943
Canada,2020-05-23,85823.0,7238.0,1389533.0,0.0022831338121840914,0.08433636670822507,16.190683150204492
Canada,2020-05-24,86749.0,7326.0,1420798.0,0.0023077680234104814,0.08445054121661345,16.378263726383015
Canada,2020-05-25,87697.0,7420.0,1452296.0,0.0023329874966746475,0.08460950773686671,16.560384049625416
Canada,2020-05-26,88502.0,7512.0,1477996.0,0.0023544027666932694,0.08487943775281914,16.70014236966396
Canada,2020-05-27,89380.0,7606.0,1501086.0,0.002377760042564512,0.08509733721190423,16.79442828373238
Canada,2020-05-28,90219.0,7717.0,1533862.0,0.0024000798084596966,0.08553630609960208,17.001540695418925
Canada,2020-05-29,91054.0,7797.0,1572747.0,0.002422293163075286,0.08563050497506974,17.27268434116019
Canada,2020-05-30,91805.0,7857.0,1613063.0,0.002442271880819367,0.08558357387941833,17.570535373890312
Canada,2020-05-31,92488.0,7906.0,1655117.0,0.002460441606810322,0.08548135974396678,17.895478332324192
Canada,2020-06-01,93330.0,7952.0,1693572.0,0.0024828411811652035,0.08520304296582021,18.146062359369978
Canada,2020-06-02,93991.0,8008.0,1725035.0,0.0025004256451183825,0.08519964677469119,18.35319339085657
Canada,2020-06-03,94658.0,8062.0,1754561.0,0.002518169725990955,0.08516976906336496,18.535792009127597
Canada,2020-06-04,95283.0,8126.0,1790252.0,0.0025347964884277732,0.08528278916490875,18.788787086888533
Canada,2020-06-05,95949.0,8166.0,1831447.0,0.002552513966480447,0.08510771347278241,19.087713264338348
Canada,2020-06-06,96497.0,8228.0,1873869.0,0.002567092311785049,0.08526689948910329,19.418935303688198
Canada,2020-06-07,97164.0,8269.0,1918112.0,0.0025848363926576218,0.08510353628916059,19.74097402330081
Canada,2020-06-08,97685.0,8313.0,1956236.0,0.0025986964618249534,0.08510006654041051,20.02596099708246
Canada,2020-06-09,98174.0,8347.0,1986224.0,0.00261170524075552,0.08502251105180597,20.23167029967201
Canada,2020-06-10,98669.0,8382.0,2013633.0,0.0026248736366054804,0.08495069373359414,20.407959946893147
Canada,2020-06-11,99118.0,8413.0,2052798.0,0.0026368183027400903,0.08487862951229848,20.71064791460683
Canada,2020-06-12,99548.0,8442.0,2096926.0,0.0026482575152966216,0.08480331096556436,21.06447141077671
Canada,2020-06-13,99959.0,8470.0,2146743.0,0.002659191274275073,0.08473474124391,21.476235256455148
Canada,2020-06-14,100286.0,8489.0,2194241.0,0.0026678903963820166,0.08464790698601998,21.879833675687532
Canada,2020-06-15,100655.0,8497.0,2236719.0,0.002677706836924714,0.0844170682032686,22.221638269335852
Canada,2020-06-16,101021.0,8521.0,2274339.0,0.002687443469007715,0.08434879876461329,22.51352689044852
Canada,2020-06-17,101429.0,8542.0,2311002.0,0.0026982974195264697,0.08421654556389198,22.78443048832188
Canada,2020-06-18,101830.0,8555.0,2354977.0,0.0027089651503059324,0.08401256996955711,23.126554060689383
Canada,2020-06-19,102233.0,8580.0,2402050.0,0.002719686086725193,0.08392593389610009,23.495837938826014
Canada,2020-06-20,102652.0,8609.0,2452379.0,0.002730832668262836,0.08386587694345946,23.890221330319918
Canada,2020-06-21,102957.0,8626.0,2500508.0,0.002738946528332003,0.08378254999660052,24.286915896927844
Canada,2020-06-22,103313.0,8646.0,2544303.0,0.002748417132216015,0.08368743526952077,24.627133081025622
Canada,2020-06-23,103707.0,8670.0,2581509.0,0.002758898643256185,0.08360091411380138,24.892331279470046
Canada,2020-06-24,104063.0,8700.0,2612757.0,0.002768369247140197,0.08360320190653739,25.107454138358495
Canada,2020-06-25,104387.0,8723.0,2654415.0,0.0027769885607874436,0.0835640453313152,25.428597430714554
Canada,2020-06-26,104638.0,8730.0,2701589.0,0.00278366586858207,0.08343049370209675,25.81843116267513
Canada,2020-06-27,104975.0,8739.0,2750374.0,0.002792631018888002,0.08324839247439866,26.200276256251488
Canada,2020-06-28,105348.0,8749.0,2803892.0,0.0028025538707102953,0.08304856285833619,26.61552188935718
Canada,2020-06-29,105732.0,8768.0,2851641.0,0.0028127693535514764,0.08292664472439754,26.97046305754171
Canada,2020-06-30,106029.0,8780.0,2894567.0,0.0028206703910614527,0.08280753378792595,27.299767044865085
Canada,2020-07-01,106227.0,8790.0,2934155.0,0.0028259377494014365,0.08274732412663448,27.621555725004
Canada,2020-07-02,106583.0,8806.0,2979417.0,0.0028354083532854484,0.08262105589071428,27.95396076297346
Canada,2020-07-03,106903.0,8813.0,3023932.0,0.002843921255653099,0.08243922060185402,28.28668980290544
Canada,2020-07-04,107116.0,8821.0,3065271.0,0.002849587656291567,0.08234997572724896,28.616369169871916
Canada,2020-07-05,107303.0,8823.0,3104518.0,0.002854562383612663,0.08222510088254756,28.93225725282611
