Date,Cases,Deaths,Tests,Cases/Population,Diff Cases/Population,Deaths/Cases,Tests/Cases
2021-02-25,863301.0,21868.0,24077706.0,2.2966241021548286,0.8249534450651907,2.533067840764693,27.890279288452117
2021-02-26,866528.0,21915.0,24205430.0,2.3052088321362065,0.8584729981377937,2.529058495513128,27.933811717567117
2021-02-27,869058.0,21961.0,24328417.0,2.3119393455706305,0.673051343442399,2.5269889926794296,27.99400845513188
2021-02-28,871243.0,21990.0,24444017.0,2.317752061718542,0.5812716147911345,2.5239801065833527,28.056485963158384
2021-03-01,874909.0,22014.0,24545470.0,2.3275046554934824,0.9752593774940532,2.51614739361465,28.05488342216162
2021-03-02,877747.0,22043.0,24621134.0,2.3350545357807926,0.7549880287310184,2.511315903101919,28.050376703081866
2021-03-03,880487.0,22105.0,24698266.0,2.342343708433094,0.7289172652301446,2.5105424611606986,28.05068785796951
2021-03-04,883619.0,22152.0,24813290.0,2.350675711625432,0.8332003192338178,2.506962842582606,28.081435550842613
2021-03-05,886492.0,22183.0,24939113.0,2.3583187017823892,0.7642990156957019,2.50233504645276,28.132361036535016
2021-03-06,889255.0,22212.0,25067769.0,2.3656690609204576,0.7350359138068363,2.4978212098891768,28.189629521340898
2021-03-07,891807.0,22234.0,25180543.0,2.372458100558659,0.6789039638201544,2.493140331932806,28.235417528680532
2021-03-08,895889.0,22271.0,25277398.0,2.383317371641394,1.0859271082734878,2.4859106429479545,28.214877066243698
2021-03-09,898963.0,22302.0,25353457.0,2.391495078478319,0.817770683692487,2.480858500294228,28.203003905611244
2021-03-10,901948.0,22330.0,25430035.0,2.3994360202181433,0.7940941739824403,2.4757524824047508,28.194568866497846
2021-03-11,905071.0,22367.0,25543898.0,2.4077440808725723,0.8308060654429017,2.4712978318828025,28.22308747048574
2021-03-12,908645.0,22397.0,25664264.0,2.4172519287044425,0.9507847831870198,2.4648790231608606,28.244544349003185
2021-03-13,911560.0,22426.0,25787862.0,2.4250066507049746,0.7754722000532066,2.4601781561279563,28.289813067708106
2021-03-14,914204.0,22455.0,25901412.0,2.4320404362862464,0.7033785581271879,2.4562351510166223,28.332201565514918
2021-03-15,917994.0,22484.0,25996238.0,2.442122905027933,1.00824687416865,2.4492534809595705,28.31852713634294
2021-03-16,921011.0,22509.0,26068778.0,2.450148975791434,0.8026070763500925,2.4439447520170767,28.304524050201355
2021-03-17,924444.0,22543.0,26141455.0,2.4592817238627296,0.9132748071295715,2.4385468454552144,28.278029821168182
2021-03-18,928117.0,22577.0,26250640.0,2.4690529396115988,0.9771215748869189,2.4325596880565703,28.283761637810752
2021-03-19,932391.0,22605.0,26371705.0,2.480422984836393,1.1370045224794012,2.42441207604964,28.28395490732965
2021-03-20,935714.0,22635.0,26492049.0,2.4892631018888,0.8840117052407059,2.4190083722162967,28.312122080037277
2021-03-21,938856.0,22656.0,26592828.0,2.497621707901038,0.8358606012238035,2.413149620389069,28.324714333188478
2021-03-22,943715.0,22695.0,26704383.0,2.5105480180899176,1.2926310188879686,2.4048573986849844,28.297084395182868
2021-03-23,947393.0,22715.0,26778301.0,2.5203325352487362,0.9784517158818673,2.3976322392080163,28.265251062652986
2021-03-24,951589.0,22739.0,26858481.0,2.5314950784783186,1.1162543229582322,2.3895820569594646,28.224875445176437
2021-03-25,956755.0,22771.0,26977663.0,2.545238095238095,1.3743016759776516,2.380024144112129,28.197044175363597
2021-03-26,961839.0,22809.0,27110501.0,2.5587629688747007,1.3524873636605594,2.371394796842299,28.186111189086738
2021-03-27,966076.0,22830.0,27233666.0,2.5700345836658687,1.1271614791168005,2.363168115137939,28.189982982705295
2021-03-28,970166.0,22855.0,27357887.0,2.5809151370045225,1.0880553338653787,2.355782412494357,28.199181377207612
2021-03-29,976479.0,22871.0,27466380.0,2.597709497206704,1.679436020218139,2.342190666670763,28.127978174645843
2021-03-30,980365.0,22892.0,27550308.0,2.60804735301942,1.0337855812716068,2.3350486808484594,28.102092587964687
2021-03-31,989493.0,22960.0,27644520.0,2.6323304070231446,2.428305400372466,2.3203802351305165,27.938065251598545
2021-04-01,995249.0,22998.0,27772855.0,2.6476429901569567,1.5312583133812119,2.310778508694809,27.905433715582735
2021-04-02,998882.0,23011.0,27912267.0,2.6573077946262305,0.9664804469273758,2.3036755092193073,27.943507841767097
2021-04-03,1005978.0,23038.0,28046932.0,2.6761851556264964,1.8877361000265935,2.2901097240695125,27.8802637831046
2021-04-04,1009472.0,23060.0,28175556.0,2.6854801808991753,0.9295025272678892,2.2843625182273506,27.911181290813417
2021-04-05,1017761.0,23083.0,28278838.0,2.7075312583133813,2.2051077414205977,2.2680177369736114,27.785342531301552
2021-04-06,1028626.0,23132.0,28364201.0,2.7364352221335464,2.8903963820165135,2.2488251317777306,27.57484352913498
2021-04-07,1036386.0,23160.0,28454447.0,2.7570790103751,2.064378824155355,2.23468861987715,27.45545289110428
2021-04-08,1044733.0,23196.0,28578085.0,2.7792843841447192,2.2205373769619285,2.220280205564484,27.354438885341995
2021-04-09,1053999.0,23236.0,28725342.0,2.803934557063049,2.4650172918329716,2.2045561713056654,27.253671018663205
2021-04-10,1061369.0,23270.0,28876246.0,2.823540835328545,1.960627826549599,2.192451447140438,27.206603923800298
2021-04-11,1069041.0,23294.0,29017883.0,2.843950518754988,2.0409683426442893,2.1789622661806236,27.143844810442257
2021-04-12,1079582.0,23336.0,29147591.0,2.871992551210428,2.8042032455440236,2.161577351234089,26.998959782582517
2021-04-13,1087048.0,23370.0,29257856.0,2.891854216546954,1.9861665336526002,2.1498590678608487,26.914962356768054
2021-04-14,1096000.0,23428.0,29364607.0,2.9156690609204574,2.381484437350334,2.1375912408759126,26.792524635036497
2021-04-15,1105778.0,23482.0,29498439.0,2.941681298217611,2.601223729715363,2.1235727243623947,26.676637625273788
2021-04-16,1115036.0,23531.0,29658759.0,2.966310188880021,2.462889066240992,2.1103354510527015,26.598925057128202
2021-04-17,1122116.0,23572.0,29810138.0,2.985144985368449,1.8834796488428118,2.1006740836063296,26.566003871257518
2021-04-18,1130006.0,23611.0,29950139.0,3.006134610268689,2.09896249002397,2.0894579320817765,26.504407056245718
2021-04-19,1140322.0,23649.0,30073460.0,3.0335780792764035,2.744346900771477,2.0738879018382526,26.372778916832264
2021-04-20,1147636.0,23698.0,30175632.0,3.0530353817504654,1.9457302474061855,2.064940451502044,26.29373076480696
2021-04-21,1155855.0,23761.0,30281436.0,3.074900239425379,2.186485767491364,2.0557076795964893,26.19829995977004
2021-04-22,1164756.0,23810.0,30418457.0,3.098579409417398,2.3679169992019133,2.0442049665337634,26.115733252286315
2021-04-23,1173220.0,23870.0,30559306.0,3.121096036179835,2.251662676243704,2.034571521112835,26.047379008199655
2021-04-24,1180681.0,23912.0,30705297.0,3.1409444001064117,1.9848363926576518,2.025271855818803,26.006429340355268
2021-04-25,1187484.0,23950.0,30840738.0,3.1590422984836395,1.809789837722775,2.0168692799229295,25.971497721232456
2021-04-26,1196400.0,24011.0,30960379.0,3.1827613727055066,2.3719074221867142,2.0069374791039785,25.877949682380475
2021-04-27,1203429.0,24048.0,31064387.0,3.2014604948124505,1.869912210694391,1.9982898866489007,25.81322786803376
2021-04-28,1211651.0,24110.0,31173221.0,3.2233333333333336,2.1872838520883064,1.9898469113630906,25.727887815880976
2021-04-29,1220914.0,24165.0,31325175.0,3.2479755254056926,2.464219207235896,1.9792548860935333,25.65715111793296
2021-04-30,1229305.0,24220.0,31479292.0,3.270297951582868,2.232242617717528,1.9702189448509524,25.60738954124485
2021-05-01,1235669.0,24245.0,31629802.0,3.2872279861665334,1.6930034583665599,1.9620950270663098,25.597309635509184
2021-05-02,1241406.0,24269.0,31756698.0,3.302490023942538,1.5262037776004433,1.9549607461217362,25.581234503458177
2021-05-03,1252391.0,24334.0,31897888.0,3.3317132216014897,2.922319765895187,1.9430034230523852,25.469592164108494
2021-05-04,1259137.0,24400.0,32009489.0,3.3496594839052944,1.7946262303804694,1.937835199823371,25.42176824285205
2021-05-05,1266916.0,24437.0,32127668.0,3.3703538175046552,2.0694333599360792,1.9288571618007824,25.358956710626433
2021-05-06,1275006.0,24479.0,32266260.0,3.391875498802873,2.1521681298217743,1.9199125337449392,25.30675149764001
2021-05-07,1282734.0,24523.0,32408919.0,3.4124341580207505,2.0558659217877473,1.9117759410758581,25.265502434643505
2021-05-08,1288676.0,24554.0,32549753.0,3.428241553604682,1.5807395583931516,1.9053664381116744,25.25829067973641
2021-05-09,1294120.0,24577.0,32656754.0,3.442724128757648,1.4482575152966248,1.8991283652211544,25.234718573238958
2021-05-10,1302993.0,24660.0,32746783.0,3.4663288108539505,2.3604682096302287,1.8925658081048784,25.13197154551099
2021-05-11,1308541.0,24693.0,32867352.0,3.4810880553338657,1.4759244479915168,1.8870635310624582,25.117556117844224
2021-05-12,1315211.0,24755.0,33001128.0,3.4988321362064383,1.774408087257262,1.8822074937025313,25.091888677938368
2021-05-13,1321104.0,24802.0,33130218.0,3.514509177972865,1.5677041766426925,1.8773692305829064,25.07767594375613
2021-05-14,1327839.0,24857.0,33260624.0,3.5324261771747807,1.7916999201915473,1.871988998666254,25.048687378515016
2021-05-15,1332229.0,24884.0,33383698.0,3.5441048151104013,1.1678637935620628,1.8678470443144535,25.058528226003187
2021-05-16,1336374.0,24904.0,33482165.0,3.5551316839585,1.1026868848098559,1.8635501738285838,25.0544869924138
2021-05-17,1342824.0,24964.0,33592273.0,3.572290502793296,1.7158818834796197,1.8590671599554371,25.016139866430745
2021-05-18,1346736.0,24999.0,33668274.0,3.5826975259377494,1.0407023144453298,1.8562658160173933,24.999906440460492
2021-05-19,1351766.0,25050.0,33754111.0,3.5960787443469004,1.3381218409151074,1.8531313851657758,24.97038022853068
